#{"t_start": 1733096099.8957553, "env_id": "None"}
r,l,t
-0.24008405,9,6431.420689
-42.94948,512,6432.08612
-1.3232841,39,6432.703005
0.0062325,6,6433.142973
-47.922375,512,6433.655765
-3.2884417,83,6435.589798
-0.04831934,7,6436.050886
-4.2336082,141,6436.694772
-0.13234949,9,6437.196856
-0.1895386,9,6437.708436
-0.24635327,9,6438.206726
-31.110863,512,6440.100264
-4.5930696,121,6440.542051
-0.05071163,7,6441.003961
-4.3230815,142,6442.53875
-23.431679,512,6443.023288
-0.13370001,9,6443.359434
-31.24303,512,6443.829403
-0.19046652,9,6444.184566
-0.24781251,9,6444.689536
-18.842678,512,6445.503857
-6.212065,169,6447.192397
-0.047386646,7,6447.654785
-4.3195496,142,6449.049288
-0.08145189,7,6449.509315
-0.18993866,9,6450.013574
-0.23949969,9,6450.516119
-42.168793,512,6451.350414
-19.547775,512,6452.304547
-4.1576886,139,6454.503388
-7.914136,219,6454.974547
-0.08082175,7,6455.310234
-0.05140853,7,6455.760751
-0.19571197,9,6456.136442
-0.2378403,9,6456.645773
-26.443361,512,6458.881406
-4.1511936,139,6460.374964
-0.082261205,7,6460.840223
-0.19472837,9,6461.349699
-30.577065,512,6461.819321
-0.23897457,9,6462.171345
-0.050436854,7,6462.596462
-61.574635,512,6462.929598
-0.004640937,6,6463.352907
-0.007084608,6,6463.795672
-0.0103161335,6,6464.238489
-0.21492255,11,6464.790252
-52.94832,512,6465.232337
-0.19220173,10,6465.631552
-0.23808599,10,6466.160599
-0.2627772,9,6466.670883
-8.606494,240,6467.001342
-0.048549294,7,6467.46736
-0.3094554,9,6467.799308
-0.34458542,9,6468.306797
-0.39952278,10,6468.835787
-4.1284394,138,6470.176183
-0.13394403,9,6470.685792
-0.18763244,9,6471.193961
-0.25089097,9,6471.695848
-40.90123,512,6472.944642
-2.1791058,64,6473.739497
-7.146022,142,6474.137572
-21.945541,512,6474.541183
-0.19436598,10,6474.892624
-0.07395983,7,6475.221949
-0.005937457,6,6475.667073
-0.24016666,11,6476.064244
0.014962256,6,6476.415859
0.021411717,6,6476.808767
-0.45556688,14,6477.431418
0.05346179,6,6477.875731
-8.73677,239,6478.928763
-0.295707,10,6479.453798
-0.14595139,8,6479.942293
-3.095511,104,6480.539289
-0.9885056,48,6481.911392
-7.281129,159,6482.718152
0.15890008,5,6483.139695
-1.0412872,44,6483.844409
-29.579916,512,6483.84446
-4.95405,139,6484.903929
-1.0125651,39,6485.322484
-0.34208786,10,6485.742931
-53.383354,512,6486.948526
-26.224033,512,6488.010929
-7.0493937,161,6490.201283
-0.328133,10,6490.728279
-0.37011456,10,6491.250845
-0.38123405,11,6491.791571
-29.59279,512,6493.203835
-2.112835,66,6493.844415
-0.32824147,10,6494.367909
-25.846983,512,6495.608539
-1.7202547,59,6496.265043
-0.35115469,10,6496.800122
-0.14294744,8,6497.285859
-29.570131,512,6499.900728
-38.924347,512,6500.581653
-6.8279614,151,6501.494893
-0.33434963,10,6502.020986
-18.545794,512,6502.353
-0.38027585,10,6502.857291
-0.10378122,7,6503.32367
-0.46897972,11,6503.881987
-27.298782,512,6504.607424
-26.042784,512,6505.671198
-4.284254,116,6507.360522
-0.36826825,10,6507.892244
-0.11449087,7,6508.351426
-0.11859393,8,6508.838163
-27.873108,512,6510.886153
-5.2610555,136,6512.417232
-0.35798693,10,6512.943643
-32.635582,512,6513.297758
-0.1506201,8,6513.748552
-3.6090589,107,6516.452278
-0.32883012,10,6516.989075
-32.880005,512,6517.702987
-1.0904596,26,6518.244056
-34.37467,512,6518.738105
-0.2681166,9,6519.241478
-0.22156274,9,6519.744849
-0.22943759,10,6520.272803
-24.536674,512,6520.849411
-0.2614509,11,6520.84946
0.007424772,6,6521.290852
-15.4516735,281,6521.847186
-0.4474181,13,6522.201219
0.027123094,7,6522.620154
-0.37570095,13,6523.10561
0.044960976,6,6523.550178
0.11589837,5,6523.968252
-46.41361,512,6524.340693
-1.1531897,26,6525.151682
-1.5764871,50,6525.573685
0.013944685,6,6525.906084
-24.990355,512,6526.325624
-1.2757177,47,6527.534168
-20.857025,363,6528.856369
-1.036495,31,6529.848001
-0.6174152,17,6530.526689
-19.410948,307,6531.623147
-1.2790177,40,6532.020768
-0.40159118,11,6532.481505
-0.6421974,18,6533.187713
-1.1783683,38,6534.316276
-0.61807644,18,6535.014921
-1.0767145,35,6536.105227
-0.5917679,18,6536.801759
-0.007999063,6,6537.238491
-2.2332325,67,6538.985978
-27.384254,512,6539.358096
-0.41636074,12,6539.866931
-20.470722,512,6541.016667
-1.396306,46,6541.501905
-0.6076977,18,6542.206242
-19.258009,512,6542.979424
-1.2195556,41,6543.796813
-34.22664,512,6544.288313
-22.311653,512,6544.713909
-0.6128471,19,6545.156484
-0.0102905035,6,6545.61143
-27.254932,512,6546.579146
-2.291548,69,6547.787326
-0.61678386,18,6548.482222
-1.14815,37,6549.603142
-0.6124481,19,6550.330667
-20.487942,512,6551.082764
0.11082268,5,6551.502926
0.14333665,5,6551.919293
-1.2157779,42,6552.489563
-0.5864508,18,6553.194751
-1.2174878,41,6554.400136
-0.5858222,18,6555.102793
-0.01044476,6,6555.546908
-2.2891471,69,6557.349144
-0.6194043,18,6558.049493
-21.525608,512,6558.743232
-1.1462977,37,6559.455815
-0.61184144,19,6560.189358
-20.2835,512,6560.693622
-1.1839564,38,6561.643357
-18.3337,512,6562.33499
-0.62763333,18,6562.667166
-38.53055,512,6563.590794
-22.933704,512,6564.009906
-1.2178254,39,6564.45331
-0.6135428,19,6565.17412
-35.45314,512,6565.826301
-22.70138,512,6569.292104
-31.199055,512,6578.056602
-24.067844,512,6579.38956
-24.887142,512,6580.696913
-22.18213,512,6581.64047
0.14222854,5,6582.091963
-26.605242,512,6582.096496
0.18073082,5,6582.518348
0.24338156,4,6582.913579
0.25759673,4,6583.309548
-25.692362,512,6583.87808
-36.105175,512,6584.541454
-29.320837,512,6588.001407
-39.322197,512,6592.662069
-62.979904,512,6593.999457
-26.910479,512,6595.318749
-35.378193,512,6596.370987
-19.128532,512,6596.959277
0.07514763,6,6597.399122
0.14354497,5,6597.815779
-21.78932,512,6598.1514
-36.750507,512,6598.805505
-32.04787,512,6602.235459
-9.961819,244,6604.392757
-29.188883,400,6604.794921
-0.27221286,10,6605.330139
-0.3701645,12,6605.903902
-1.1273656,34,6606.410107
-0.52044797,16,6606.905073
-0.3840767,12,6607.485637
-1.1355987,34,6608.113743
-0.5876131,17,6608.495806
-0.53294146,16,6609.160528
-1.1073387,33,6609.78302
-0.52845204,16,6610.141114
-0.51935637,16,6610.798838
-1.0985782,33,6611.433224
-0.51563466,16,6611.767023
-0.51656854,16,6612.420814
-29.668537,512,6612.994775
-0.5075556,16,6613.415277
-1.1023686,33,6613.415326
-0.5109972,16,6614.066727
-0.50811994,16,6614.747296
-1.0752356,32,6614.747345
-26.307808,512,6615.271306
-0.5063752,16,6615.712806
-0.5046381,16,6616.366931
-1.1076584,33,6616.702425
-41.04755,512,6617.252391
-0.5072799,16,6617.648979
-0.5081719,16,6618.299865
-1.109324,33,6618.653261
-26.857508,512,6619.009034
-0.50760007,16,6619.575744
-26.375547,512,6619.993331
-0.51650536,16,6620.541703
-1.1030784,33,6620.91827
-0.1724844,15,6621.251555
-0.51658416,16,6621.827105
-0.17294753,15,6622.210452
-0.5095464,16,6622.806298
-1.1030293,33,6623.203535
-0.43712103,13,6623.709325
-0.769258,35,6624.215411
-0.55785334,16,6624.676169
-1.1020219,33,6625.154716
-0.54699075,16,6625.638805
-0.5484146,16,6626.29358
-0.9191052,41,6626.649827
-1.0801733,32,6627.101596
-0.53336704,16,6627.584878
-0.5413976,16,6628.247113
-43.6934,512,6628.729138
-1.1033714,33,6629.064079
-0.9391655,41,6629.420363
-0.54612386,16,6629.839458
-0.53312874,16,6630.497282
-1.0998199,33,6631.027389
-0.5341804,16,6631.46648
-0.9533571,41,6631.865262
-0.5454848,16,6632.44297
-1.0811067,32,6632.966913
-0.53945076,16,6633.40704
-0.9262657,40,6633.979611
-0.54328954,16,6634.389733
-1.1055608,33,6634.951368
-0.54021215,16,6635.370183
-0.54091394,16,6636.029139
-0.9615543,41,6636.447141
-1.1035552,33,6636.907744
-0.53805006,16,6637.303849
-0.5410818,16,6637.956894
-0.9008064,39,6638.538908
-1.0759187,32,6638.538967
-0.54815364,16,6638.941966
-0.5462558,16,6639.596297
-1.1078165,33,6640.184505
-0.54358363,16,6640.560005
-0.9078753,39,6640.940378
-0.5693053,17,6641.552826
-1.1045258,33,6642.151229
-0.5318265,16,6642.527801
-0.91355205,39,6643.033094
-18.631824,512,6643.453079
-0.5426333,16,6643.803684
-1.076067,32,6644.395412
-0.5447786,16,6644.773495
-0.91027415,39,6645.445076
-0.57056427,17,6645.775996
-31.94249,512,6646.322441
-1.1025102,33,6646.678534
-0.5466045,16,6647.052766
-0.5664036,17,6647.726602
-0.90713394,39,6648.153279
-18.96302,512,6648.613164
-1.1035838,33,6648.946333
-0.54457796,16,6649.321152
-0.53640974,16,6649.977219
-38.414703,512,6650.370543
-0.8831532,38,6650.832567
-1.0769303,32,6651.184932
-0.56438243,17,6651.583859
-0.54573417,16,6652.241269
-1.1053884,33,6652.84331
-0.88539577,38,6653.217734
-0.56673515,17,6653.547802
-0.5647167,17,6654.223462
-1.1037912,33,6654.800293
-0.5634378,17,6655.21372
-0.8900224,38,6655.591338
-0.545521,16,6656.185625
-1.0688055,32,6656.733634
-0.57475543,17,6657.171301
-0.9164771,39,6657.678731
-0.5672389,17,6658.157918
-1.1115222,33,6658.690069
-0.567925,17,6659.149886
-0.88385105,38,6659.738488
-47.04611,512,6660.068562
-0.5765301,17,6660.441267
-1.0996258,33,6660.950759
-0.57041955,17,6661.433614
-0.57125735,17,6662.106099
-0.9085535,39,6662.43971
-1.1026342,33,6662.896065
-0.5728334,17,6663.406261
-0.5725409,17,6664.093912
-0.85996556,37,6664.502603
-1.0980017,33,6664.881328
-0.5683937,17,6665.416169
-0.5780034,17,6666.107851
-1.1018641,33,6666.559044
-0.89192355,38,6666.921845
-0.54288495,17,6667.442191
-0.40311515,12,6668.020888
-1.068219,32,6668.547923
-0.86053085,37,6669.017882
-0.5883577,17,6669.350073
-0.57796264,17,6670.023561
-1.1108649,33,6670.511336
-0.5674517,17,6671.019014
-0.89549875,38,6671.396943
-0.41820407,12,6671.900928
-1.1034391,33,6672.478621
-0.6407641,18,6672.925035
-0.8642236,37,6673.458174
-0.62209094,18,6673.945043
-1.076427,32,6674.433192
-0.42254317,12,6674.828526
-18.512907,512,6675.187543
-0.7384883,32,6675.735802
-0.66598094,18,6676.175267
-0.9247557,27,6676.596059
-31.165924,433,6676.993695
-0.40670645,12,6677.561393
-0.6106311,18,6677.915871
-0.7258948,31,6678.26957
-33.36758,512,6678.689898
-1.115551,31,6679.018985
-0.38406527,12,6679.369667
-0.60899544,18,6679.852114
-0.37992573,12,6680.248147
-0.3752159,12,6680.825631
-1.1167524,32,6681.266071
-19.055447,512,6681.599249
-0.38004494,12,6682.021148
-0.36908352,12,6682.597304
-0.4012487,20,6682.977878
-0.37024808,12,6683.491472
-1.286758,37,6683.952676
-0.36645222,12,6684.376854
-0.7308171,31,6684.908886
-0.36617112,12,6685.260858
-2.5165226,96,6685.656927
-0.36553836,12,6686.137316
-0.3751316,12,6686.71082
-0.7656714,32,6687.153092
-1.6192405,48,6687.485342
-0.36470377,12,6687.909307
-0.36644697,12,6688.482236
-0.5931325,26,6688.96868
-0.3794198,12,6689.360294
-0.36569476,12,6689.937912
-0.5060463,23,6690.403756
-0.36534297,12,6690.82924
-0.36586618,12,6691.401071
-0.3729173,12,6691.976161
-0.38556015,12,6692.542975
-1.2156196,48,6693.005849
-3.396666,126,6693.389484
-0.37561488,12,6693.76444
-54.840748,512,6693.764488
-0.36533713,12,6694.342953
-0.56539667,27,6694.891162
-0.36944687,12,6695.262949
-0.3754394,12,6695.89458
-0.3736781,12,6696.470841
-0.62050736,28,6696.830426
-0.36853826,12,6697.362867
-0.3656006,12,6697.955743
-0.7628621,33,6698.515275
-0.3648752,12,6698.848222
-0.36591327,12,6699.429486
-0.36628938,12,6700.004539
-0.6026832,28,6700.391521
-3.149415,120,6700.871119
-0.36621428,12,6701.226645
-0.36521876,12,6701.805599
-0.36534607,12,6702.392992
-0.7649609,34,6702.725896
-0.36641574,12,6703.281565
-0.36489284,12,6703.862328
-0.6122328,29,6704.312621
-0.37494016,12,6704.756752
-0.37583923,12,6705.337653
-0.6181935,29,6705.905117
-0.36695838,12,6706.241641
-0.3662032,12,6706.810609
-0.36454308,12,6707.379755
-0.772871,35,6707.906365
-0.36575592,12,6708.260566
-22.65908,512,6708.721907
-0.3756255,12,6709.139287
-0.3763305,12,6709.708166
-0.5862633,29,6710.084599
-3.978414,151,6710.438244
-0.3678918,12,6710.897803
-0.36662436,12,6711.474477
-23.058723,512,6711.890687
-0.3757466,12,6712.355294
-0.72365487,34,6712.686554
-31.623243,512,6713.064622
-0.3666066,12,6713.545244
-0.3647734,12,6714.117283
-0.59400165,30,6714.587567
-0.37562346,12,6715.007943
-0.36695492,12,6715.57726
-0.5428797,28,6716.127668
-0.36600375,12,6716.461534
-0.37557197,12,6717.023014
-0.36488461,12,6717.593883
-0.5838293,29,6717.987909
-0.36642718,12,6718.469032
-0.3757031,12,6719.033465
-21.816986,512,6719.40676
-0.6141267,30,6719.868118
-0.37589562,12,6720.222296
-0.37596,12,6720.796307
-4.428046,168,6721.221251
-0.36665964,12,6721.684672
-0.607779,30,6722.08678
-0.36615503,12,6722.571675
-0.37572217,12,6723.143693
-0.57796323,29,6723.656155
-0.36947525,12,6724.036342
-0.36664534,12,6724.624184
-0.3666525,12,6725.214378
-0.5833324,29,6725.572914
-62.83522,512,6726.024384
-0.37502444,12,6726.435181
-0.36752594,12,6727.024636
-0.5834079,29,6727.491892
-0.36601794,12,6727.920415
-0.37643492,12,6728.519404
-0.36972892,12,6729.088074
-0.6142235,30,6729.421026
-0.37536395,12,6729.970541
-0.37602103,12,6730.542557
-0.582587,29,6730.984764
-0.36803436,12,6731.426139
-0.37703502,12,6731.995861
-0.5825833,29,6732.543288
-0.36786056,12,6732.875711
-0.37652338,12,6733.448978
-0.36570537,12,6734.017267
-0.6150831,30,6734.438882
-0.3652115,12,6734.900598
-0.3648486,12,6735.470794
-0.58438873,29,6735.993599
-6.5396433,247,6736.368675
-0.36457527,12,6736.368723
-0.37603724,12,6736.947832
-0.36736715,12,6737.525235
-0.58375347,29,6737.900258
-0.38564837,12,6738.397592
-0.37602484,12,6738.965398
-0.6159569,30,6739.468853
-0.37701035,12,6739.843084
-0.3689133,12,6740.407993
-26.862652,512,6740.79144
-0.3659885,12,6741.296631
-0.5845829,29,6741.651032
-0.37748253,12,6742.182392
-0.36798763,12,6742.752785
-0.58366954,29,6743.214102
-0.38146496,12,6743.628343
-22.096571,512,6743.961118
-0.36825728,12,6744.533357
-46.686584,512,6744.533405
-0.37692058,12,6745.106178
-0.61620617,30,6745.441895
-0.3783803,12,6745.995788
-0.36916614,12,6746.565636
-0.58390677,29,6747.007062
-0.3676834,12,6747.449798
-0.36740685,12,6748.026852
-0.583446,29,6748.5749
-0.38112712,12,6748.909122
-0.38735175,12,6749.478849
-0.37118495,12,6750.057283
-0.615806,30,6750.474357
-46.661423,512,6750.913339
-0.37733448,12,6751.246164
-0.36623847,12,6751.811816
-0.58456194,29,6752.337554
-0.36605477,12,6752.690233
-7.2397566,273,6753.217284
-0.412158,13,6753.61361
-0.5221765,16,6754.263914
-0.5404366,16,6754.936512
-0.5809419,17,6755.630208
-1.3590834,63,6756.169548
-61.803192,512,6756.567589
-0.6056342,17,6756.943734
-0.5954907,17,6757.634624
-0.5919101,35,6758.192611
-0.6267636,17,6758.636464
-0.6406151,17,6759.329131
-0.60368335,34,6759.875529
-0.6845077,18,6760.335885
-0.6711159,18,6761.038408
-0.84951353,41,6761.701854
-0.6801746,18,6762.056665
-22.849457,326,6762.585749
-0.68460083,18,6763.077034
-0.38378966,11,6763.452225
-0.68873656,18,6764.092602
-0.89503133,41,6764.463514
-0.69188917,18,6765.091444
-1.1501572,34,6765.422055
-0.38714838,11,6765.973768
-0.67406166,18,6766.417606
-0.90354764,39,6766.862423
-0.86963785,25,6767.58771
-1.1589599,34,6767.96595
-0.38829613,11,6768.510188
-0.6304867,17,6768.884476
-1.0606842,42,6769.32753
-17.780441,237,6769.833284
-0.67706084,18,6770.205905
-26.87196,512,6770.664656
-1.1198568,33,6771.080785
-0.59160864,18,6771.45572
-0.6634613,18,6771.830109
-0.3879372,11,6772.246229
-1.1379113,43,6772.735667
-0.8483317,25,6773.307015
-26.725536,512,6773.835062
-1.1130471,33,6774.209068
-0.6349473,17,6774.608302
-0.38942277,11,6775.072371
-1.0351751,39,6775.448565
-1.7473907,58,6775.828424
-0.65795577,18,6776.247428
-0.5595832,17,6776.815666
-1.152765,34,6777.364271
-0.86628914,25,6777.712942
-1.0475953,39,6778.150475
-0.38983464,11,6778.522427
-0.6284621,18,6779.027277
-0.6651834,18,6779.733223
-1.1507397,34,6780.209682
-1.0105505,38,6780.542967
-1.8438377,61,6780.94468
-0.38948703,11,6781.386832
-0.9191803,26,6781.870147
-0.56264746,17,6782.245854
-29.470343,512,6782.620656
-0.20539212,9,6783.124964
-0.64200974,18,6783.496603
-1.0955589,41,6783.920749
-0.3177998,10,6784.296175
-1.1118245,33,6784.296225
-23.990835,512,6784.69924
-0.39955425,10,6785.143302
-0.38592756,11,6785.488025
-0.8536073,25,6785.957631
-0.46014416,10,6786.313289
-0.6405475,18,6786.986969
-1.8712065,62,6787.38665
-1.1370351,43,6787.721148
-1.0833893,32,6788.077142
-0.38585544,11,6788.6303
-0.55698144,17,6789.00708
-0.87242913,25,6789.405208
-0.6413729,18,6790.108932
-1.143004,43,6790.525895
-1.1517224,34,6790.922653
-0.3912977,11,6791.466933
-0.8988106,26,6791.911547
-1.8713565,62,6792.526571
-0.6404338,18,6792.926999
-1.1650376,44,6793.349905
-1.112843,33,6793.755095
-0.5599011,17,6794.152884
-0.3899374,11,6794.609453
-0.89558375,26,6795.050417
-0.6405376,18,6795.744879
-1.1345229,43,6796.145202
-1.1136055,33,6796.563832
-0.38993585,11,6797.10982
-0.8994285,26,6797.557685
-1.8672047,62,6797.977768
-0.6422672,18,6798.567346
-1.1438615,43,6798.94521
-0.559808,17,6799.275861
-1.1533608,34,6799.712998
-0.38573134,11,6800.267812
-0.89823616,26,6800.699128
-0.648842,18,6801.402981
-1.148299,43,6801.757131
-1.1166797,33,6802.243146
-0.39204216,11,6802.790276
-1.8696635,62,6803.118849
-0.9099034,26,6803.515767
-0.5567857,17,6804.107278
-0.6646377,18,6804.524113
-1.1735189,44,6804.880009
-1.1511779,34,6805.3899
-0.39084435,11,6805.941694
-0.93890214,27,6806.365437
-25.02051,512,6806.741294
-1.1421247,43,6807.394877
-0.6607208,18,6807.394925
-1.1210804,33,6807.92846
-1.8429916,61,6808.257936
-0.3901981,11,6808.78499
-0.94615626,27,6809.234427
-0.56727636,17,6809.566714
-32.48393,512,6809.939054
-1.167474,44,6810.532696
-0.650604,18,6810.86218
-1.1566834,34,6811.389288
-0.38592303,11,6811.934353
-0.94498277,27,6812.375731
-1.1148713,42,6812.992893
-0.6504092,18,6813.408024
-1.8721299,62,6813.408074
-1.1103857,33,6813.924726
-0.562621,17,6814.413686
-0.38975942,11,6814.795985
-0.9429066,27,6815.259736
-1.1454737,43,6815.834865
-0.66358185,18,6816.278301
-1.1172779,33,6816.768167
-0.38886023,11,6817.334695
-0.94243586,27,6817.82032
-1.8425524,61,6818.260084
-1.1480463,43,6818.684638
-26.206924,512,6818.684687
-0.65778565,18,6819.165666
-0.56328833,17,6819.581715
-1.1102271,33,6819.937829
-18.641306,512,6820.272009
-0.21552598,10,6820.819006
-0.3883034,11,6820.819054
-0.9461694,27,6821.330948
-0.33209884,10,6821.661679
-1.1155269,42,6822.10617
-0.40844834,10,6822.500324
-0.6552957,18,6822.966493
-0.46897888,10,6823.338243
-1.1112957,33,6823.710046
-0.3900057,11,6824.262702
-1.838901,61,6824.661606
-0.9569042,27,6825.103577
-1.1447608,43,6825.528536
-0.562955,17,6825.96909
-0.6625726,18,6826.435384
-1.118149,33,6826.853165
-0.39224768,11,6827.403139
-0.95712435,27,6827.95852
-1.1439676,43,6828.337547
-0.6590537,18,6828.975659
-1.1593082,34,6829.392356
-1.8426254,61,6829.787374
-0.38631105,11,6830.251682
-0.5632185,17,6830.778113
-1.1170337,42,6831.13541
-0.9511384,27,6831.135459
-0.6619873,18,6831.838615
-1.0833218,32,6832.217509
-0.3893559,11,6832.793615
-1.1765656,36,6833.172684
-6.4233627,155,6833.617161
