time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/iterations,train/clip_range,train/entropy_loss,train/approx_kl,train/std,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
6617,564,-193.17723083496094,3735552,0.0,512.0,384,0.1,28.587120056152344,0.5912752,0.01009952649474144,0.20638369023799896,0.061469972133636475,0.11481604166328907,0.4755859375,0.6711534261703491,0.0002,383,,,
6632,564,-194.13511657714844,3745280,0.0,512.0,385,0.1,28.586851119995117,0.53574884,0.010099838487803936,0.18937493860721588,0.34290391206741333,0.18635481828823686,0.4755859375,0.7893127202987671,0.0002,384,,,
,,,3750000,,,,0.1,28.586580276489258,0.72223544,0.01010013185441494,0.1999807134270668,0.13299959897994995,0.16659964714199305,0.474609375,0.7666327953338623,0.0002,385,512.0,0.0,-195.55996704101562
6662,563,-194.52880859375,3755008,0.0,512.0,386,,,,,,,,,,,,,,
6678,563,-195.2936553955078,3764736,0.0,512.0,387,0.1,28.586349487304688,0.59051794,0.010100356303155422,0.2057700976729393,0.21849405765533447,0.16892429161816835,0.46484375,0.7817462682723999,0.0002,386,,,
6694,563,-194.46554565429688,3774464,0.0,512.0,388,0.1,28.58615016937256,0.7409483,0.01010057795792818,0.14998168498277664,0.41349589824676514,0.22711186297237873,0.4853515625,0.8626070022583008,0.0002,387,,,
6710,563,-192.3123016357422,3784192,0.0,512.0,389,0.1,28.585875511169434,0.71235985,0.010100972838699818,0.18429575860500336,0.15972620248794556,0.19772038701921701,0.4736328125,0.8121848106384277,0.0002,388,,,
6725,564,-191.53201293945312,3793920,0.0,512.0,390,0.1,28.585487365722656,0.69439214,0.01010144967585802,0.22949835658073425,0.28153693675994873,0.16479391045868397,0.46875,0.7694586515426636,0.0002,389,,,
,,,3800000,,,,0.1,28.585036277770996,0.5045049,0.01010198425501585,0.12486432120203972,0.42804187536239624,0.1420963741838932,0.47265625,0.6708376407623291,0.0002,390,512.0,0.0,-181.97506713867188
6756,563,-187.98117065429688,3803648,0.0,512.0,391,,,,,,,,,,,,,,
6771,563,-185.10009765625,3813376,0.0,512.0,392,0.1,28.584574699401855,0.6392801,0.010102486237883568,0.17643486708402634,0.3793153166770935,0.23640719102695584,0.4775390625,0.8913763761520386,0.0002,391,,,
6786,563,-181.2313232421875,3823104,0.01,507.5,393,0.1,28.584156036376953,0.46955693,0.010102924890816212,0.10566165670752525,0.5121637582778931,0.15376187022775412,0.46875,0.6708620190620422,0.0002,392,,,
6801,563,-179.6907958984375,3832832,0.01,507.5,394,0.1,28.583775520324707,0.6076431,0.01010334212332964,0.16374456882476807,0.5414091646671295,0.12430217256769538,0.4658203125,0.6508265733718872,0.0002,393,,,
6816,563,-178.69375610351562,3842560,0.01,507.5,395,0.1,28.58341693878174,0.5497948,0.01010372955352068,0.22655275464057922,0.3771398067474365,0.32287326268851757,0.462890625,1.0936014652252197,0.0002,394,,,
,,,3850000,,,,0.1,28.58309555053711,0.42660376,0.010104063898324966,0.1889377012848854,0.5498172044754028,0.16530748875811696,0.4638671875,0.7460429072380066,0.0002,395,512.0,0.0,-182.86489868164062
6846,562,-179.52687072753906,3852288,0.01,507.5,396,,,,,,,,,,,,,,
6862,562,-178.1925048828125,3862016,0.01,507.5,397,0.1,28.58273983001709,0.31826234,0.010104530490934849,0.09728525578975677,0.6320009231567383,0.10617049783468246,0.4541015625,0.5677139759063721,0.0002,396,,,
6876,563,-179.95094299316406,3871744,0.0,512.0,398,0.1,28.582345008850098,0.28461343,0.010104950517416,0.13929478079080582,0.66180819272995,0.15087765967473388,0.4541015625,0.6759287118911743,0.0002,397,,,
6891,563,-179.8574981689453,3881472,0.0,512.0,399,0.1,28.581978797912598,0.3478174,0.01010535191744566,0.18028327822685242,0.40363967418670654,0.16791791236028075,0.4658203125,0.7580823302268982,0.0002,398,,,
6906,563,-178.91162109375,3891200,0.0,512.0,400,0.1,28.58157444000244,0.45911467,0.010105859488248825,0.1673470214009285,0.5974470376968384,0.3056227480992675,0.466796875,1.0321111679077148,0.0002,399,,,
,,,3900000,,,,0.1,28.58117961883545,0.4500015,0.010106239467859268,0.20922625064849854,0.16035807132720947,0.19386632135137916,0.466796875,0.8418341875076294,0.0002,400,489.85,0.05,-165.44110107421875
6936,562,-176.5842742919922,3900928,0.01,507.57,401,,,,,,,,,,,,,,
6951,562,-177.76197814941406,3910656,0.01,507.57,402,0.1,28.580829620361328,0.5009271,0.0101066455245018,0.2048218995332718,0.4299013614654541,0.1359327114187181,0.474609375,0.6731330156326294,0.0002,401,,,
6967,562,-175.97393798828125,3920384,0.01,507.57,403,0.1,28.58046245574951,0.6403771,0.010107063688337803,0.19987208396196365,0.32426536083221436,0.19048023223876953,0.482421875,0.8076663613319397,0.0002,402,,,
6982,562,-175.8617401123047,3930112,0.01,507.57,404,0.1,28.580092430114746,0.429652,0.010107477195560932,0.23140020668506622,0.2304791808128357,0.19948244467377663,0.4697265625,0.8546472787857056,0.0002,403,,,
6997,563,-175.8024444580078,3939840,0.01,507.57,405,0.1,28.579707145690918,0.2782119,0.01010793074965477,0.21867766976356506,-0.21283578872680664,0.16859389701858163,0.4619140625,0.7598426342010498,0.0002,404,,,
7012,563,-173.38980102539062,3949568,0.01,507.57,406,0.1,28.579315185546875,0.25593162,0.010108358226716518,0.18288156390190125,0.546861857175827,0.11530283046886325,0.443359375,0.6424685716629028,0.0002,405,,,
,,,3950000,,,,0.1,28.57895278930664,0.3110174,0.01010874379426241,0.19143690913915634,0.334164559841156,0.12993622943758965,0.4580078125,0.6685806512832642,0.0002,406,512.0,0.0,-167.7663116455078
7042,562,-172.85958862304688,3959296,0.0,512.0,407,,,,,,,,,,,,,,
7057,562,-170.99688720703125,3969024,0.01,507.55,408,0.1,28.578609466552734,0.3244447,0.01010913122445345,0.15487325191497803,0.44410908222198486,0.15468715596944094,0.462890625,0.7062132358551025,0.0002,407,,,
7072,562,-167.79652404785156,3978752,0.03,498.61,409,0.1,28.578266143798828,0.36854464,0.010109517723321915,0.18762744963169098,0.3844238519668579,0.11493221670389175,0.4716796875,0.675905704498291,0.0002,408,,,
7088,562,-165.55538940429688,3988480,0.04,494.23,410,0.1,28.577964782714844,0.3598453,0.01010980922728777,0.19816748797893524,0.26804041862487793,0.14229587279260159,0.4677734375,0.7201355695724487,0.0002,409,,,
7104,562,-165.56642150878906,3998208,0.04,494.23,411,0.1,28.577712059020996,0.38060153,0.010110084898769855,0.2233990728855133,0.30105966329574585,0.10972689278423786,0.46484375,0.6750694513320923,0.0002,410,,,
,,,4000000,,,,0.1,28.577467918395996,0.55171436,0.010110358707606792,0.14725690335035324,0.09689360857009888,0.14380765426903963,0.4716796875,0.6799376010894775,0.0002,411,490.65,0.05,-160.87318420410156
7135,561,-162.42816162109375,4007936,0.06,485.66,412,,,,,,,,,,,,,,
7151,561,-159.6453857421875,4017664,0.07,481.42,413,0.1,28.577242851257324,0.58451545,0.010110591538250446,0.222038134932518,0.292364239692688,0.16897705476731062,0.478515625,0.7734187245368958,0.0002,412,,,
7168,561,-153.22085571289062,4027392,0.1,468.39,414,0.1,28.57706642150879,0.47379836,0.010110755451023579,0.21521057188510895,0.3244042992591858,0.1107098467182368,0.478515625,0.7058334350585938,0.0002,413,,,
7183,561,-154.43824768066406,4037120,0.09,472.77,415,0.1,28.57693099975586,0.6979832,0.010110897943377495,0.3292301148176193,0.399283766746521,0.11341082863509655,0.4833984375,0.743677020072937,0.0002,414,,,
7199,562,-155.5369873046875,4046848,0.09,472.77,416,0.1,28.576805114746094,0.4369824,0.010111039504408836,0.12240611761808395,0.0956990122795105,0.12405639421194792,0.4599609375,0.6170344948768616,0.0002,415,,,
,,,4050000,,,,0.1,28.576645851135254,0.6520221,0.010111254639923573,0.10452010482549667,0.18823665380477905,0.20232820184901357,0.48046875,0.7614431381225586,0.0002,416,422.7,0.2,-140.16561889648438
7232,560,-156.10546875,4056576,0.08,476.83,417,,,,,,,,,,,,,,
7247,561,-160.53411865234375,4066304,0.06,485.52,418,0.1,28.576444625854492,0.48571032,0.010111491195857525,0.18049190938472748,0.1336326003074646,0.1252283900976181,0.46484375,0.6665648221969604,0.0002,417,,,
7263,561,-166.93130493164062,4076032,0.02,503.11,419,0.1,28.576207160949707,0.37359393,0.010111790150403976,0.0880994200706482,0.46304136514663696,0.11886091297492385,0.470703125,0.5800024271011353,0.0002,418,,,
7278,561,-170.19578552246094,4085760,0.01,507.49,420,0.1,28.575899124145508,0.41517097,0.010112184099853039,0.08689672499895096,0.30189400911331177,0.1032307893037796,0.474609375,0.5555092096328735,0.0002,419,,,
7293,561,-171.49664306640625,4095488,0.01,507.49,421,0.1,28.575546264648438,0.35500216,0.010112582705914974,0.0699259527027607,0.5377628803253174,0.12822859501466155,0.4521484375,0.600222647190094,0.0002,420,,,
,,,4100000,,,,0.1,28.575191497802734,0.4338569,0.01011298131197691,0.08089422434568405,0.660760223865509,0.10906482022255659,0.4697265625,0.5685582756996155,0.0002,421,512.0,0.0,-170.72933959960938
7324,560,-174.67698669433594,4105216,0.0,512.0,422,,,,,,,,,,,,,,
7339,560,-178.32818603515625,4114944,0.0,512.0,423,0.1,28.574859619140625,0.40164265,0.010113328695297241,0.09004219621419907,0.6287535429000854,0.11446468671783805,0.4609375,0.5947359204292297,0.0002,422,,,
7355,560,-181.58909606933594,4124672,0.0,512.0,424,0.1,28.57456398010254,0.41645235,0.010113646276295185,0.09904022514820099,0.6495027840137482,0.1501582134515047,0.4697265625,0.6622929573059082,0.0002,423,,,
7370,560,-183.90069580078125,4134400,0.0,512.0,425,0.1,28.574240684509277,0.55805874,0.01011405885219574,0.080963134765625,0.8230020403862,0.1350272900890559,0.4736328125,0.6256271600723267,0.0002,424,,,
7386,561,-185.5581512451172,4144128,0.0,512.0,426,0.1,28.57384490966797,0.65104246,0.010114536620676517,0.12085919082164764,0.5485580861568451,0.17477298341691494,0.4765625,0.7232993841171265,0.0002,425,,,
,,,4150000,,,,0.1,28.573381423950195,0.58490086,0.01011510007083416,0.11434504017233849,0.6312505900859833,0.1618710607290268,0.478515625,0.6974517107009888,0.0002,426,512.0,0.0,-191.8590545654297
7417,560,-187.29624938964844,4153856,0.0,512.0,427,,,,,,,,,,,,,,
7432,560,-187.6309051513672,4163584,0.0,512.0,428,0.1,28.572988510131836,0.65148777,0.010115423239767551,0.12334510684013367,0.6402022242546082,0.116948451846838,0.486328125,0.6164113283157349,0.0002,427,,,
7447,560,-187.5971221923828,4173312,0.0,512.0,429,0.1,28.57271671295166,0.45588264,0.010115714743733406,0.1348775252699852,0.5142566561698914,0.11757663637399673,0.46484375,0.616797149181366,0.0002,428,,,
7463,560,-189.09994506835938,4183040,0.0,512.0,430,0.1,28.57247257232666,0.5208953,0.010115974582731724,0.10573425889015198,0.724572628736496,0.14058054611086845,0.4736328125,0.6400906443595886,0.0002,429,,,
7478,560,-190.78538513183594,4192768,0.0,512.0,431,0.1,28.572277069091797,0.7045998,0.0101161552593112,0.15515367686748505,0.5052795112133026,0.2535004559904337,0.474609375,0.9044635891914368,0.0002,430,,,
,,,4200000,,,,0.1,28.572101593017578,0.64940995,0.010116370394825935,0.10322931036353111,0.7422270774841309,0.17444901540875435,0.4755859375,0.7092741131782532,0.0002,431,512.0,0.0,-184.27252197265625
7509,559,-189.86203002929688,4202496,0.0,512.0,432,,,,,,,,,,,,,,
7525,559,-188.76304626464844,4212224,0.0,512.0,433,0.1,28.57187271118164,0.88718164,0.01011667214334011,0.09586136043071747,0.7944644838571548,0.1590738222002983,0.4765625,0.6784452199935913,0.0002,432,,,
7540,559,-189.01100158691406,4221952,0.0,512.0,434,0.1,28.571552276611328,0.6399883,0.010117094032466412,0.09567778930068016,0.7306713461875916,0.21782698715105653,0.478515625,0.7939901351928711,0.0002,433,,,
7556,560,-190.24595642089844,4231680,0.0,512.0,435,0.1,28.57120990753174,0.67609537,0.010117445141077042,0.10072487592697144,0.8309857845306396,0.1708745788782835,0.484375,0.700949490070343,0.0002,434,,,
7571,560,-188.49163818359375,4241408,0.0,512.0,436,0.1,28.570868492126465,0.40947157,0.01011786051094532,0.09589068591594696,0.8427789360284805,0.1285256971605122,0.46875,0.6150614619255066,0.0002,435,,,
,,,4250000,,,,0.1,28.570512771606445,0.5297468,0.010118246078491211,0.1039409339427948,0.8237909227609634,0.1149580329656601,0.4697265625,0.5907649993896484,0.0002,436,512.0,0.0,-189.42005920410156
7601,559,-187.82887268066406,4251136,0.01,507.33,437,,,,,,,,,,,,,,
7617,559,-191.82870483398438,4260864,0.01,507.33,438,0.1,28.570131301879883,0.49167433,0.010118719190359116,0.1431133672595024,0.7441587448120117,0.10072968248277903,0.4677734375,0.5942895412445068,0.0002,437,,,
7632,559,-190.36537170410156,4270592,0.01,507.33,439,0.1,28.569655418395996,0.5966325,0.010119314305484295,0.11719324067234993,0.6900614500045776,0.26720254053361714,0.48046875,0.9068593978881836,0.0002,438,,,
7648,559,-192.51109313964844,4280320,0.01,507.33,440,0.1,28.56916904449463,0.58862543,0.010119815357029438,0.1521739438176155,0.5781981348991394,0.18194581288844347,0.4736328125,0.76194167137146,0.0002,439,,,
7664,559,-191.8080596923828,4290048,0.02,502.7,441,0.1,28.5687313079834,0.6001563,0.010120299644768238,0.1847359761595726,0.5723889768123627,0.16126349102705717,0.4775390625,0.7541413307189941,0.0002,440,,,
7679,559,-192.54940795898438,4299776,0.01,507.37,442,0.1,28.5683536529541,0.6633059,0.010120662860572338,0.1819639354944229,0.5422057807445526,0.1524040186777711,0.4853515625,0.7001343965530396,0.0002,441,,,
,,,4300000,,,,0.1,28.56798553466797,0.49575686,0.010121126659214497,0.13717471063137054,0.28133225440979004,0.12607423216104507,0.4765625,0.6365360021591187,0.0002,442,512.0,0.0,-190.38330078125
7709,558,-191.62062072753906,4309504,0.01,507.37,443,,,,,,,,,,,,,,
7725,559,-190.08355712890625,4319232,0.01,507.37,444,0.1,28.56759738922119,0.414032,0.010121537372469902,0.1374744549393654,0.4245513677597046,0.13227967359125614,0.4658203125,0.6453117728233337,0.0002,443,,,
7740,559,-188.00503540039062,4328960,0.01,507.37,445,0.1,28.567208290100098,0.3023103,0.01012200303375721,0.12326648086309433,0.3122638463973999,0.11795732099562883,0.4716796875,0.6209855675697327,0.0002,444,,,
7756,559,-185.69549560546875,4338688,0.02,502.77,446,0.1,28.566819190979004,0.5180532,0.010122410021722317,0.12548799812793732,0.42800068855285645,0.28357707522809505,0.4716796875,0.9453238248825073,0.0002,445,,,
7772,559,-184.88980102539062,4348416,0.02,502.89,447,0.1,28.566414833068848,0.58003485,0.01012291107326746,0.19573382288217545,0.546847939491272,0.14578426303341985,0.474609375,0.7155418395996094,0.0002,446,,,
,,,4350000,,,,0.1,28.56593894958496,0.66206306,0.010123481042683125,0.16470776498317719,0.4287494421005249,0.17313014529645443,0.478515625,0.7436423301696777,0.0002,447,488.95,0.05,-180.107421875
7802,558,-180.96372985839844,4358144,0.03,498.28,448,,,,,,,,,,,,,,
7818,558,-179.25376892089844,4367872,0.04,493.65,449,0.1,28.565418243408203,0.50431263,0.010124081745743752,0.13508429378271103,0.23308676481246948,0.13571601221337914,0.46875,0.6583065390586853,0.0002,448,,,
7834,558,-175.00128173828125,4377600,0.06,484.46,450,0.1,28.56489372253418,0.48634735,0.010124660097062588,0.11664214357733727,0.13807308673858643,0.1324992422014475,0.48046875,0.6410757303237915,0.0002,449,,,
7850,558,-174.5103759765625,4387328,0.05,489.06,451,0.1,28.56442165374756,0.66737676,0.010125143453478813,0.14719093590974808,0.4251680374145508,0.13580793794244528,0.4765625,0.6643836498260498,0.0002,450,,,
7866,558,-175.90892028808594,4397056,0.05,489.02,452,0.1,28.563986778259277,0.5842681,0.01012563519179821,0.09625647217035294,0.2666506767272949,0.21237815916538239,0.474609375,0.7782001495361328,0.0002,451,,,
,,,4400000,,,,0.1,28.563541412353516,0.8116044,0.010126141831278801,0.1634088233113289,0.24635720252990723,0.17474978975951672,0.4765625,0.7623941898345947,0.0002,452,512.0,0.0,-196.65673828125
7896,558,-176.07444763183594,4406784,0.06,484.39,453,,,,,,,,,,,,,,
7911,558,-177.91551208496094,4416512,0.05,489.02,454,0.1,28.563069343566895,0.49332374,0.010126698762178421,0.16516605019569397,0.26199066638946533,0.13632735516875982,0.4736328125,0.6716938018798828,0.0002,453,,,
7927,558,-180.56451416015625,4426240,0.04,493.62,455,0.1,28.562567710876465,0.58931243,0.01012727152556181,0.09559857100248337,-0.12297558784484863,0.2664673693943769,0.4775390625,0.8888975977897644,0.0002,454,,,
7942,558,-180.68881225585938,4435968,0.04,493.62,456,0.1,28.562071800231934,0.6620455,0.01012781448662281,0.13915735483169556,0.1297031044960022,0.37909034360200167,0.474609375,1.1384894847869873,0.0002,455,,,
7958,558,-181.11866760253906,4445696,0.04,493.53,457,0.1,28.56157398223877,0.5057461,0.010128390975296497,0.13624609261751175,-0.27292120456695557,0.12778376671485603,0.4794921875,0.6438764929771423,0.0002,456,,,
,,,4450000,,,,0.1,28.56103515625,0.46189886,0.010129024274647236,0.15058603882789612,0.11165869235992432,0.1546642961911857,0.48046875,0.7170479893684387,0.0002,457,489.0,0.05,-171.7526092529297
7990,557,-178.96636962890625,4455424,0.05,489.02,458,,,,,,,,,,,,,,
8005,557,-177.17945861816406,4465152,0.06,484.4,459,0.1,28.560522079467773,0.419433,0.010129544883966446,0.20396758615970612,0.18612384796142578,0.12932931073009968,0.4736328125,0.6785035729408264,0.0002,458,,,
8022,557,-177.7393798828125,4474880,0.05,488.99,460,0.1,28.560078620910645,0.47260913,0.010130026377737522,0.10028292238712311,0.13559359312057495,0.11737771704792976,0.46484375,0.5829379558563232,0.0002,459,,,
8037,557,-175.96273803710938,4484608,0.06,484.39,461,0.1,28.55960178375244,0.43503064,0.010130618698894978,0.09187518060207367,0.1300874948501587,0.1564548797905445,0.4755859375,0.6656479835510254,0.0002,460,,,
8052,558,-175.95164489746094,4494336,0.05,489.03,462,0.1,28.559109687805176,0.41295484,0.010131132788956165,0.14597298204898834,0.14666175842285156,0.15930044976994395,0.4716796875,0.6880731582641602,0.0002,461,,,
,,,4500000,,,,0.1,28.55867290496826,0.43120515,0.010131602175533772,0.06792564317584038,0.17196762561798096,0.11874115746468306,0.4697265625,0.5707305669784546,0.0002,462,512.0,0.0,-185.8947296142578
8084,557,-178.21754455566406,4504064,0.03,498.23,463,,,,,,,,,,,,,,
8099,557,-178.51727294921875,4513792,0.03,498.31,464,0.1,28.55824565887451,0.5600953,0.010132093913853168,0.12040949612855911,0.27759838104248047,0.12139789434149861,0.470703125,0.6150465607643127,0.0002,463,,,
8115,557,-177.56813049316406,4523520,0.03,498.31,465,0.1,28.557785034179688,0.3181268,0.010132639668881893,0.10028805956244469,0.19250768423080444,0.13017467595636845,0.462890625,0.6355898380279541,0.0002,464,,,
8130,557,-177.2529296875,4533248,0.03,498.31,466,0.1,28.557302474975586,0.5553355,0.01013317983597517,0.057234715670347214,0.4526525139808655,0.13991456339135766,0.4853515625,0.6013696193695068,0.0002,465,,,
8145,557,-178.2110137939453,4542976,0.02,502.91,467,0.1,28.55681324005127,0.72970635,0.010133743286132812,0.10629354417324066,0.30236828327178955,0.37406299030408263,0.4833984375,1.108963966369629,0.0002,466,,,
,,,4550000,,,,0.1,28.55631446838379,0.7439189,0.010134306736290455,0.06788454577326775,0.4465206265449524,0.1758161997422576,0.4853515625,0.6883341073989868,0.0002,467,512.0,0.0,-172.65335083007812
8176,556,-177.48179626464844,4552704,0.02,503.05,468,,,,,,,,,,,,,,
